"","logFC","logCPM","PValue","FDR"
"YLL027W",0.344321658424691,7.14897121706942,0.00155205529052948,0.00322341563849172
"YOR157C",0.254958382433549,7.96318804508013,0.00155312796763154,0.00322451164367572
"YLR146W-A",1.16096958712372,4.4339861088762,0.00155624052682144,0.00322984047604435
"YJL137C",0.895419017213627,4.6367173769489,0.00155921533628148,0.00323487978428385
"YLR427W",0.416040171323074,6.77308008387952,0.00156415795909865,0.00324357650201086
"YLR144C",0.613240730574067,5.68193685811282,0.00156450352150397,0.00324357650201086
"YNL314W",0.830653955565487,4.95129258526684,0.00156655366415902,0.00324668932778596
"YOR258W",1.34284732846759,3.87405341013393,0.00156948305559963,0.00325162158262711
"YJL201W",0.60268958396568,5.55643054288706,0.00157250917632516,0.00325675071624641
"YDR454C",0.308193470501563,7.44982957639786,0.00157442761208978,0.00325958298836081
"YLR462W",-5.0248943179786,1.63925877729158,0.00158484511412213,0.00328000298714957
"YOR274W",0.641788670833227,5.34715092880967,0.00158547123904511,0.00328015151098949
"YPL229W",0.811177595854483,4.76779056488177,0.00161964531372937,0.00334968239123967
"YJL030W",0.561467696892871,5.57451717515374,0.00162771361438955,0.00336519268216037
"YGR094W",0.139500651795974,9.50593229263409,0.00163331725794686,0.00337559839862787
"YIL022W",0.284626535640998,7.52248944677217,0.00165480946597536,0.00341882248958667
"YMR125W",0.49630320212644,6.69704426897521,0.00165626346960559,0.00342063209412086
"YBR024W",0.735274695089144,5.25476225217575,0.00166286907776324,0.00343307618043444
"YMR319C",-0.229405322761025,8.01317450303735,0.00166762312417689,0.00344169027755656
"YDL188C",0.406695901930101,6.86185263384293,0.0016840943433488,0.00347447218605121
"YKL079W",0.607617411315079,6.16413103028863,0.00168711925344648,0.00347949969419408
"YJL080C",0.194111893402918,8.9399570635887,0.00169157406648796,0.00348747169038651
"YLR163C",0.455108709387427,6.23165382645981,0.00169418893428426,0.00349164608991987
"YGR220C",0.443147259590482,6.21454776751857,0.00169527460066442,0.00349266706550536
"YFL031W",-0.247167337880607,7.78674680709732,0.00169740141242264,0.00349583158973365
"YPL010W",0.528950603312716,6.57941626238182,0.00171076471486521,0.00352097986670692
"YLR188W",0.428119676673746,6.67706322684287,0.0017108022843979,0.00352097986670692
"YHR100C",1.04146469810736,4.15153581702715,0.0017182977509062,0.00353517656193045
"YDR468C",0.510380893084918,6.08533653939455,0.00172347208804835,0.00354458962286481
"YGR125W",0.41465529674825,6.59751130558937,0.00172709776433296,0.00355081218608691
"YMR111C",0.711432998492443,5.37803012903501,0.00173022581138127,0.0035560076852876
"YDR169C",0.456820769398711,6.75350090292666,0.00173313278074666,0.00356074536933264
"YDR042C",2.67712369414954,2.45497451738951,0.00174487710664437,0.00358362993405578
"YPL230W",-0.531438506054743,5.90055748276479,0.00175485923706236,0.00360288067512075
"YMR097C",0.788705932499469,5.12028484340719,0.00176499301094716,0.00362242929093804
"YML023C",0.684462419231286,5.32052951006296,0.00177717163829127,0.00364615970311008
"YBR185C",0.639068604840168,5.3258585393419,0.00178892051288374,0.00366899226160593
"YPR108W",0.290295023620391,7.71300715391208,0.00179496428903845,0.0036801121615525
"YNL164C",1.01065311146506,4.3632163139643,0.00180547281465999,0.0037003750067001
"YPL099C",0.800137707153217,4.87335995106034,0.00180839087721252,0.0037050723062557
"YBL090W",0.710119962563784,5.06407873928833,0.00181393619727015,0.00371514727561353
"YDR179C",2.43159642486215,2.67167074530256,0.00182159409635352,0.00372954057720545
"YLR456W",1.40069247870579,3.67109762096471,0.00183602265436727,0.0037577814063961
"YOR084W",0.47159217210176,6.02803514803017,0.00183708533149474,0.00375865626087635
"YGR240C",0.107507331836638,10.1916994476444,0.00183861176653476,0.00376047902612727
"YPR121W",0.734646392920918,4.90938763516243,0.00183988868874839,0.00376179038400976
"YBL025W",1.2664373132973,3.88856044609784,0.00185136409573823,0.00378394520016687
"YKL034W",0.463851927676676,6.45687973427574,0.00185621179693,0.00379254323288495
"YGR286C",0.428381593094237,6.63695251815344,0.00186273793678965,0.00380456346979094
"YOL135C",0.706467387617451,4.91657434674901,0.00186642700172122,0.0038107828051016
"YGR168C",0.720236706953012,4.95153731243843,0.00187846932428428,0.00383404725484309
"YDR310C",0.41163124134863,6.85131368838787,0.00187983038298294,0.00383550219865865
"YIR029W",0.684019813877649,5.11428403898722,0.00188095463012619,0.00383647312873377
"YOR189W",0.673250745324231,5.42353410764872,0.00189094543465232,0.00385552175631901
"YGL047W",0.568852309092098,5.9011496338179,0.00189450220117393,0.0038614431706325
"YJL092W",0.44711109560416,6.17098222213391,0.00190764991141998,0.00388690238494216
"YNL130C",0.446967766520813,6.41244111964013,0.00190999945820788,0.00389035001522067
"YNL026W",0.485468590848633,6.20569851324818,0.0019161397033092,0.00390151363540279
"YOL014W",-0.754947166056798,4.58802927189161,0.00191755622332508,0.00390305475521655
"YKR086W",0.635260240583395,5.49596854286904,0.00191904709516525,0.00390410248837313
"YGL085W",0.790500914880368,4.78348079278544,0.00191975313064385,0.00390410248837313
"YML032C",0.420741945009913,6.7885638030442,0.00192005040411793,0.00390410248837313
"YJL204C",0.770472993861682,5.05755414801495,0.00192403831839303,0.00391008189937998
"YJL111W",0.277354903341405,8.51698314117697,0.00192431274142209,0.00391008189937998
"YNL071W",0.153058267995917,9.25399237971016,0.00192727581586184,0.00391475832559372
"YAL023C",0.176678939586746,8.77157993637833,0.00193202950125562,0.00392306745330456
"YJR082C",0.710168524289156,4.94462922579545,0.00193963206643809,0.00393715366624843
"YJL079C",-0.251724960564447,7.80884181227577,0.00194303088970756,0.00394270019698205
"YPL178W",0.359325852876903,7.13306157906741,0.00195711326992658,0.00396991402747878
"YKL038W",0.364551592009964,7.04553526608429,0.00196231287520476,0.00397909708107832
"YDR291W",0.503951079526474,5.85803683308274,0.0019650998549975,0.00398338329634129
"YDR308C",0.780612633104442,4.91660088848789,0.00198415825727269,0.00402063849598716
"YBR235W",0.422949383649134,6.59123170494353,0.00199007731211474,0.00403125212454054
"YPR046W",1.04302024476717,4.43412701761665,0.00200360468528461,0.00405726520288469
"YDR246W",0.430571217446808,6.41757238483274,0.00200754387556439,0.00406385121851334
"YER051W",0.845209456377343,4.88073514433249,0.00200930500470129,0.00406602520958191
"YMR190C",0.575267808855468,5.91894725529841,0.0020127846494606,0.00407167410969517
"YLR019W",0.284662117067177,7.51890191026062,0.00201707667217996,0.00407896195122654
"YDR034C",0.514750793415758,5.77886716302738,0.00201908173153021,0.00408132418054297
"YML067C",0.416720915766631,6.88529607814943,0.00201962433676353,0.00408132418054297
"YKL028W",0.32044194114027,7.23323698188935,0.00202904642087705,0.00409896472254337
"YNR065C",0.484733837013353,6.19725753396112,0.00204273602592339,0.00412521128511559
"YOR389W",1.12408358399933,4.35269937099764,0.00204645856584393,0.0041313187765604
"YDL042C",0.651356182501354,5.15687397671661,0.00205004057053952,0.00413713849109221
"YNL201C",0.629974880576958,5.35772382605316,0.00207733525081329,0.00419079191239762
"YCR099C",1.35051089375232,3.63725965691679,0.00208612380173636,0.00420708743519906
"YER019C-A",0.242010351314095,7.90029461556407,0.00209191050207918,0.00421732008204514
"YOL117W",0.710209399743121,4.94464319182694,0.00210611673778241,0.00424451387515618
"YPL223C",0.886307868482379,4.62796241821346,0.00212457209073346,0.00428024959512083
"YDR118W",1.22930958401358,4.44378078735462,0.00212652478039458,0.00428216051581065
"YNL140C",0.755808371755316,5.23247811187552,0.00212696801689496,0.00428216051581065
"YDR318W",0.760154164087042,4.90251044441958,0.00214339480960754,0.00431376431579858
"YCR089W",0.489138297104417,6.18814561533817,0.00217232561659483,0.0043705034591607
"YGL066W",0.454871011835215,6.346280852113,0.00218626894782278,0.00439706096678022
"YOL062C",0.272106442649956,7.63447716476747,0.0021899149730067,0.00440289734803964
"YLR241W",0.361751392178394,7.13182545644526,0.00219738908010946,0.00441642363689119
"YPL171C",1.46752943478006,3.53034671221329,0.00221794212556096,0.00445621852527817
"YHR133C",0.367108947029879,6.80855224464527,0.00223008717171522,0.00447788534051639
"YGR003W",0.940233578315539,4.4827605977349,0.00223023966511776,0.00447788534051639
"YGR239C",0.897072966042179,4.41451829953506,0.00223432216308317,0.00448456046097799
"YPL162C",0.65115649648559,5.15705043185316,0.00223707856699139,0.00448857032244424
"YMR170C",0.541481992817753,5.60583357643632,0.00224472585600509,0.00450238742033292
"YML130C",0.446840229250968,6.65581682110434,0.00224950532867694,0.00451044494401269
"YKR049C",0.442818718184141,6.42484361022338,0.00225360552388288,0.0045171354623357
"YGR093W",0.5508587017032,5.50583059184877,0.00225484458921984,0.00451808853180284
"YBR114W",0.440325090570558,6.19444919274784,0.00225689986173027,0.00452067585709479
"YGR171C",0.808117069643246,4.7362378440654,0.00226118002088175,0.0045277164749771
"YHR037W",0.359549125623093,6.91962110113895,0.00226263345845962,0.00452909410477185
"YOR191W",0.437177309103018,6.51389230404279,0.0022662265457258,0.00453475227293187
"YLL025W",1.54722465031526,3.24515032699646,0.00231161510830369,0.00462401169568389
"YLL053C",-1.25260051187783,3.41757159757459,0.00233951464489244,0.0046782386461063
"YDR162C",0.479369779765037,5.91226474040513,0.00234124055484984,0.00468010823075896
"YPR066W",0.646668423872433,5.17481101841916,0.00234478428609853,0.00468560912558088
"YBL043W",1.22070841248125,3.98604102649439,0.00235027945709851,0.004695004573819
"YBR200W",0.475962872568985,6.03140953008423,0.0023541704079998,0.0047011901127691
"YMR076C",0.741696490198584,5.26038703986842,0.00236309154890585,0.0047159280910322
"YKR044W",0.460218462864586,6.13200653105565,0.00236314463239995,0.0047159280910322
"YEL032W",0.443705838412843,6.81913180214845,0.00236803826108992,0.00472410060379942
"YMR222C",0.551986566183752,5.66980267884322,0.00237374360759409,0.00473388639236072
"YKL203C",0.402571238151866,6.88404290351002,0.00238883914122837,0.00476238584860118
"YCR024C-B",-0.246623927561822,7.89897695649273,0.00239645180532724,0.00477595329475287
"YKR001C",0.232750767478558,7.94523340024094,0.00240947236223639,0.00479898608359703
"YMR113W",0.63135411048507,5.52892324710445,0.00240963117362967,0.00479898608359703
"YNR068C",1.13340564509899,4.0520259094515,0.00241200766388822,0.00480210274132792
"YMR153W",0.539293802589694,5.57476432952256,0.00241682123546119,0.00481006769264174
"YNR038W",0.719809820046229,4.95168566483631,0.00241990347954697,0.00481458267938111
"YGR247W",0.581533275274968,5.861421242069,0.00242229711019604,0.00481772504236301
"YDR418W",0.121789758204652,9.82832717098698,0.00242492242603355,0.00482132593912652
"YDL028C",0.55283297703302,5.62726016823318,0.00245188295648825,0.0048732923928589
"YOL026C",0.420193064504743,6.39509658180058,0.00245743281128539,0.00488268299005226
"YHL038C",0.814566150742848,4.64526903553141,0.00246223767041043,0.00488931617632968
"YOR311C",0.400120882889741,6.51898959309395,0.00246242389816841,0.00488931617632968
"YFL036W",0.320224783219624,7.2709954135496,0.00246610095256155,0.00489497461801633
"YER007C-A",0.374596048775589,6.77764165013267,0.002487714312886,0.00493621917818459
"YJL197W",0.424298927890767,6.6196238240108,0.00249259831584568,0.00494425217393862
"YKL126W",0.227246083868288,8.01938464326145,0.00249727508028925,0.00495186885056016
"YIL044C",0.49486751066493,6.09469424620009,0.00250982458925441,0.00497508612885037
"YBR137W",0.737337152292769,4.93760679080021,0.00251078401586365,0.00497532117276128
"YLR344W",0.170314001010272,9.15197721123835,0.00251891865941891,0.00498976957073373
"YGL100W",0.439545336980267,6.74995256036135,0.0025246651744343,0.00499947919582589
"YDL179W",0.833298297832044,4.55739409362474,0.00255562957347259,0.00505910344136412
"YBR063C",0.996641290713112,4.26690111518253,0.00256565348074468,0.00507724804199541
"YHR204W",0.451892260963021,6.25710668589946,0.0025774106001875,0.00509880926824121
"YJR006W",0.420125109693952,6.43521538614018,0.00259196490732352,0.00512588781973036
"YLR422W",0.409164299202002,6.31462489053551,0.00259369751199588,0.00512760046056786
"YMR202W",0.197871259880253,8.89948001046904,0.00261617875258746,0.00517031719407481
"YBR288C",0.575246091991953,5.53841202437436,0.00262115060007711,0.00517841338920076
"YIL017C",0.305019893853057,7.27010151743116,0.00262381526194906,0.00518141319535221
"YNL255C",-0.185937646245493,8.49380792188631,0.0026244203729036,0.00518141319535221
"YJL069C",-0.694754128065897,4.85574852839443,0.00263789939907058,0.00520628777328239
"YCL044C",0.559757669149285,5.90839775815837,0.00264151896711861,0.00521169314052712
"YBL105C",0.272727990783013,7.46578090131195,0.00264617677467892,0.00521914265859172
"YNR036C",-0.255570703519294,7.76458815949652,0.00265102266530057,0.00522695805084421
"YPL126W",-0.436112771934766,6.16269414846955,0.00266122705333344,0.0052453299382325
"YLR351C",0.258455293664506,7.65695101752614,0.00268697804493286,0.005294322041914
"YEL037C",0.232768656206403,8.13640392538321,0.0026966898699803,0.00531168906813364
"YGL050W",0.747174824491435,5.2660037413579,0.00270898446844112,0.00533413014967259
"YLR165C",0.843631365811702,4.4924874175641,0.00271443937278592,0.00534224811632418
"YNL290W",0.346705513915565,6.96496194245242,0.00271491297714835,0.00534224811632418
"YKL146W",0.351921400211864,7.14147435406517,0.00271938813831536,0.00534791517602094
"YNL288W",0.367261452220201,6.86398058245871,0.00271960060244161,0.00534791517602094
"YBL088C",0.490000072088628,6.05045626704837,0.00272740257813733,0.00536147543350119
"YKR004C",0.96036845987112,4.28905924275919,0.00272850667757706,0.00536186450057239
"YJL133W",0.455649328626157,6.39202447424005,0.00273784193370998,0.00537842321439641
"YGR102C",0.769578311190975,4.98546548350377,0.00273939198673511,0.00537968217242338
"YBR194W",1.23868781576013,3.79945297990212,0.0027640045231474,0.00542621591355779
"YBR259W",0.999602980120794,4.66167775970737,0.0027660490645994,0.00542842862860187
"YDR511W",0.633297403799696,5.10214854310586,0.00278656150943089,0.00546687150242129
"YER122C",0.254141147267535,7.64581449074728,0.00278874690357636,0.00546778142336056
"YGR264C",-0.2338648334625,7.97860574623371,0.00278887347231742,0.00546778142336056
"YDR261W-B",1.05546895465377,5.41235098835085,0.00279222326065714,0.00547253561885004
"YMR180C",0.695364954057975,5.27184909842971,0.00279485529751725,0.00547588039583098
"YGL210W",0.488031852627712,5.97474601188342,0.00279975838840453,0.00548367109705051
"YNL260C",1.09577441813065,4.13950403498268,0.00280398992344303,0.00549014175281681
"YKL094W",0.2788806868799,7.73984484717292,0.00280606692916251,0.00549239100888342
"YNL146W",1.60321822597134,3.53036151760065,0.00281978105590618,0.00551740889808097
"YOR236W",0.731867885954173,4.98567257262905,0.00282140835759987,0.00551876801716312
"YIR018W",0.936606044954448,4.48287238654472,0.00283611988261456,0.00554571095354606
"YDR380W",0.535794564857124,5.94673259051753,0.00284402917735541,0.00555933949204226
"YBR260C",0.52317134252467,5.71941439427084,0.0028563117376638,0.00558150480573207
"YGL122C",0.217693738486322,8.18182422580232,0.00286625334489661,0.00559908254927475
"YDL217C",0.548444705293713,5.52000763475332,0.0029001068536964,0.00566334397799393
"YOR006C",0.64783319611826,5.54279960487483,0.00291041591452207,0.00568160045075127
"YBR201W",0.652696780029255,5.40859006672766,0.00292182359622482,0.00570198885846381
"YGR162W",-0.24350437188439,7.91778261263825,0.00293078866463549,0.00571759859170729
"YDR141C",0.403769496497969,6.61985050973429,0.00293201247248866,0.00571810079094114
"YHR195W",0.357780874844008,7.12608880835875,0.00294037475860168,0.00573251975177798
"YNL312W",0.444508134974595,6.38739259464064,0.00294527410060863,0.00573983680493876
"YNL021W",0.495828777529168,5.7789623717922,0.00294606800348133,0.00573983680493876
"YMR210W",0.412115148254729,6.27372482625025,0.00294893816238037,0.00574353755984354
"YLR438C-A",0.34662086700994,6.95478836139867,0.0029626611334362,0.00576836654377822
"YHL007C",0.341362313682406,6.99692150106495,0.00296857812413171,0.0057779857764761
"YHR070W",-0.5006790040711,5.55728005570617,0.00297651501948933,0.00579152889520498
"YOL164W",0.473184523153165,6.11028536373116,0.00301208283754511,0.00585880807026771
"YKR043C",-0.253928675244577,8.18048455021593,0.0030209471135799,0.00587411898490051
"YGL026C",0.170528025696897,8.86480124967878,0.00302778735790156,0.00588548547854913
"YEL013W",0.391120715069361,6.65853420618923,0.00304424316186977,0.00591552932308159
"YGR120C",0.894314870225308,4.56644445960085,0.00305954325601594,0.00594330841951619
"YBR258C",0.939900243997196,4.44412528968967,0.00307592504643143,0.00597316983909903
"YLR064W",0.531026713187481,5.71126089117113,0.00309272945859263,0.00600383208874428
"YKR031C",0.353707063330592,6.77013995915124,0.0030940208266737,0.00600402186432361
"YIL030C",0.273644648076738,7.44170748976797,0.00309485663109465,0.00600402186432361
"YHR194W",0.439629428112785,6.36674777857778,0.00310044708511513,0.0060128959038434
"YGR199W",0.492244530576032,6.03103875891117,0.00310739967465486,0.00602440493936199
"YIR003W",0.310857948374135,7.30089403893535,0.00311956953891784,0.00604601800254729
"YPL211W",-0.391122189702471,6.43211875617684,0.00313059712293606,0.00606540379057388
"YDR163W",0.736097120693644,5.17463465590441,0.00313565030906757,0.00607320552496001
"YDR287W",0.452103079689992,6.01483651190571,0.00316505150765829,0.00612814455851246
"YDL090C",0.600389395908768,5.65678164289302,0.00317735014328434,0.00614994465090398
"YIR011C",0.382467037725248,6.71032851417613,0.00318436910140771,0.00616151470668065
"YDR125C",1.15178527650462,3.94529360120215,0.00318727837702676,0.00616512787082947
"YBL091C-A",0.590255339563011,6.02698716105212,0.0031890198579295,0.0061664805553493
"YPR003C",0.473026357682042,6.03735880205841,0.00319214480769098,0.00617050664067543
"YAL055W",0.63969334554549,5.7974660724867,0.00321253041538577,0.00620788454207629
"YDR469W",0.68297614490417,5.63572212796587,0.003214589120338,0.0062087101307646
"YPL001W",0.957250271155991,4.63630411397189,0.00321570443890253,0.0062087101307646
"YGL061C",0.968145836377268,4.38414799213734,0.00321610555193401,0.0062087101307646
"YER104W",1.0623241353059,3.99960175134898,0.00322119511591077,0.00621611490828338
"YJR100C",0.632746292017527,5.54736491918878,0.00322204232274888,0.00621611490828338
"YNR007C",0.609513288047139,5.67774442001187,0.00323397111013712,0.00623709486919209
"YJR048W",-1.05232819878019,3.97604157601316,0.00325329664467881,0.00627232200930744
"YNR012W",0.91294572891897,4.42437323808068,0.00325703734572697,0.00627748859109657
"YIR041W",1.89132239996712,2.83036966183242,0.0032586040027403,0.0062784630036517
"YGL157W",0.383244611479867,7.05242553904317,0.0032602135643609,0.0062795194206782
"YPR181C",0.179704323989026,8.55713892213875,0.00326677244333876,0.00629010496167766
"YDL183C",1.10355759262426,4.09022015301919,0.00328792921067696,0.00632878241365504
"YDL029W",0.177147251125789,8.63888007588198,0.00329351264669123,0.00633746807495024
"YNL242W",0.397129045007104,6.30650479699265,0.00331331809532492,0.00637350558193678
"YJL117W",-0.299124812959539,7.11282083711598,0.00331765433774313,0.00637917995381758
"YGL090W",0.894756481842346,4.82130326425126,0.00331842418418971,0.00637917995381758
"YER002W",0.430394592637639,6.65804985195969,0.00333824700444702,0.00641520218425237
"YDR182W-A",3.15873426662783,2.19986733489461,0.00334055461321182,0.00641755248258907
"YMR019W",0.479465660027566,6.04419721442628,0.00334577946124603,0.00642550375598597
"YDR311W",0.587141216000386,5.90788164985977,0.00336183291282679,0.00645423924243871
"YOR286W",0.504970928331925,5.75927690818084,0.00336384531639383,0.00645600802371142
"YOR180C",0.964505299640875,4.41421207365967,0.00336912703470497,0.00646404820504192
"YPR182W",0.472589291760087,6.10125360177813,0.00337154211321247,0.0064665849866704
"YCR107W",0.577803114342312,5.44367004248828,0.00337631717306987,0.00647364507876035
"YMR277W",0.425599641783321,6.49040584327554,0.00338661394286387,0.00649128432132345
"YNL024C-A",0.623133388062,5.49161444180218,0.00339938683012152,0.00651365669489283
"YER031C",0.246448704169187,7.84609280079687,0.00342128806976691,0.00655350000285232
"YIL161W",0.849365994300673,4.70376426080548,0.00343001157223272,0.00656808364818803
"YAR068W",0.704184723492841,5.48676917496452,0.0034337080397381,0.00657303476904896
"YKL105C",0.374042656474096,6.89656952776119,0.00346143989645494,0.00662397796485249
"YIL010W",0.524864102056944,5.70732671941131,0.00347015578235449,0.00663851010804769
"YGL104C",0.534992539016852,5.55667647330339,0.00347839354113143,0.00665211848185995
"YDL195W",0.190357791909231,8.60301831215675,0.00348018532244772,0.00665339468592025
"YGR053C",1.10587314063829,4.13934742825851,0.00348595461044427,0.00666227177971536
"YDL024C",1.49361228656095,3.3326002550552,0.00349484860363769,0.0066771130732077
"YHR043C",0.32891636760368,7.1653098721862,0.00350670993156728,0.00669626148321285
"YPL236C",0.663044353917429,5.14511217152806,0.00350743461347259,0.00669626148321285
"YPL196W",0.414588737899258,6.3669716242292,0.0035082661142403,0.00669626148321285
"YOR074C",0.547151696540302,5.70689591947583,0.00352141601963277,0.00671919335316579
"YHR147C",0.5538770493771,5.7900627427161,0.00353343222767232,0.0067399479339578
"YGR245C",-0.362855390420924,6.91255659243235,0.00354903614960194,0.00676559175039646
"YDR524C-B",0.0966441161422722,11.5900569957748,0.00354916288545388,0.00676559175039646
"YDR022C",0.751583982397734,4.81424744708053,0.00358235934652365,0.00682667318949451
"YPL253C",1.18399615554589,4.09012565347653,0.0035881868214103,0.00683557676184313
"YDR295C",0.739668308836479,5.41839107736283,0.00359307343829367,0.00684268282406941
"YDR338C",0.5413448013504,5.66130075801312,0.00360247358925376,0.00685837716461212
"YDL230W",0.420311835596521,6.32269634595937,0.00361212231837372,0.00687453449913712
"YCL019W",-1.57946275935316,3.2924845344116,0.00361704300173447,0.00688168599397519
"YNL213C",0.945251641817025,4.95799613495988,0.00362591086386901,0.00689634027049596
"YFR048W",0.515316046937636,5.58807050733314,0.00365640620640346,0.00695210653061995
"YIL113W",-0.651243099880807,5.01669220564769,0.00366734054285543,0.00697065659880358
"YJL053W",0.417774486251321,6.4325665779139,0.00366976193836225,0.00697301907170502
"YER061C",-0.466250471303946,5.69608543710686,0.00368077766456488,0.00699170511756995
"YEL031W",0.199595115476589,8.76524762404627,0.00369191297626733,0.00701060625178877
"YOR267C",0.263482767014416,7.93521391052585,0.00369536348500089,0.00701490719947073
"YDR336W",0.773576664495138,4.99238674055868,0.003698101622203,0.00701785352744552
"YJL091C",0.63800927322435,5.2098168114601,0.0037013608003712,0.00702178642378852
"YGR062C",0.785856702853144,5.2433070512331,0.00371317622122345,0.00704194349390357
"YOR091W",-0.486680023946495,5.59300560963339,0.00371551542924638,0.00704210517821825
"YDL175C",0.636279376535341,5.35726324996584,0.003715641772249,0.00704210517821825
"YBR015C",0.247737082887983,7.77929097554346,0.00372061680016009,0.00704927621087007
"YDR166C",0.534802581530311,5.6013551860797,0.00373019667974797,0.00706516445392725
"YBL112C",0.386769194283593,6.42790592940803,0.00373486226297709,0.00707173760321135
"YJR017C",0.266515612787261,7.65423647495903,0.00374115360691462,0.00708138384264676
"YOR362C",0.172216490694905,8.71879142719657,0.00375412606059292,0.00710366610186387
"YPR147C",0.541739899606802,5.73128929964112,0.00376040806578707,0.00711327830091499
"YBR246W",0.422165266890263,6.44948630959006,0.00376390622974416,0.00711762005797258
"YJL045W",1.042250137007,3.98622106751048,0.00378961312234505,0.00716394276195388
"YMR048W",0.719354392961237,4.92354202705736,0.00379541344135029,0.00717261620327999
"YNR048W",0.718658066385155,4.79131250562783,0.00380871053886729,0.00719544708125089
"YPR021C",0.603784207008178,5.18669777904809,0.00381263515106133,0.00719992981644115
"YOL153C",-0.41107533737013,6.13494070556502,0.00381351699251759,0.00719992981644115
"YMR018W",1.52218133300569,3.35364721101079,0.00382515060023031,0.00721959046301842
"YKR082W",0.522777139961015,5.75945422226053,0.00383024755207345,0.00722690521862837
"YGR156W",0.622102183098986,5.64856252877254,0.00384711278173914,0.00725641260106806
"YGR285C",0.125613627151861,9.52991946860366,0.00385586281275678,0.00727059919154935
"YPL117C",0.347505676696998,6.78949148513425,0.00386459811784854,0.00728474898480721
"YLL057C",0.842576383806386,4.49254114115621,0.00387545072224818,0.00730105608681416
"YBR231C",0.522142115506656,5.97814511331661,0.00387571694586501,0.00730105608681416
"YDL227C",-1.12282405399581,3.49544412977409,0.00387788618066684,0.0073028174828153
"YPL264C",0.968815666722691,4.15161904937668,0.00389388495705023,0.00733061320103921
"YIL079C",-0.802059672443614,4.23651552465632,0.0039019372371002,0.0073434359516291
"YFR032C",2.05006546863655,2.70488441750285,0.0039082085379115,0.00735289981520583
"YNL177C",0.46225526927848,6.51609658320839,0.00393015151185263,0.00739183296110362
"YGR074W",0.539298509109627,5.79405644878147,0.00393817835857931,0.0074045762147168
"YDR264C",0.255705977953251,7.55666776683044,0.00394276054612039,0.00741083676982032
"YIL157C",0.401528703698523,6.38246050630344,0.00394537227414167,0.0074133908371217
"YBR087W",0.548804774321604,5.59704664437824,0.00398301647008129,0.00748174871538761
"YEL006W",0.621889063227822,5.7745198964125,0.00398913256697587,0.00749085921891344
"YNL033W",1.43909221456539,3.79942304763227,0.00402347895294661,0.0075517133331615
"YOL115W",0.511110697789309,5.71144957242156,0.00402409196205141,0.0075517133331615
"YAL047C",0.725775750801345,4.76806835005848,0.00403515827223628,0.00757007973900509
"YBR247C",-0.82989146693361,4.22528983663247,0.00404518712027756,0.00758648880845716
"YGL135W",0.101450607179537,10.5702162945633,0.00404727703681516,0.00758800324044211
"YKR070W",0.395035249748403,6.41056603234679,0.00405686306826098,0.00760356628916699
"YNL200C",0.438992013427716,6.37746080000858,0.00407431030934797,0.00763384867017478
"YIL073C",0.808863815993768,4.79091298118921,0.00409431997804813,0.00766891146252321
"YLR233C",0.783359746988493,4.55744958040941,0.00409719086564699,0.0076718602379852
"YLR025W",0.25302980425796,7.53858506394534,0.00411815412978901,0.0077086738329521
"YNL189W",0.301620466782416,7.2876743871766,0.00413131283758107,0.00773085960150765
"YLR312W-A",0.579372098850695,5.20992223389757,0.00414085612322078,0.0077462679990823
"YLR398C",0.351926899818064,6.73846848465092,0.0041499057752677,0.00776074351209196
"YCL037C",-2.74437843238639,1.83178281766534,0.00417748032068057,0.00780984235622967
"YLR032W",0.554235933149699,5.39387388212101,0.00418201753150837,0.00781585525392768
"YJR030C",0.586343751184913,5.44829520187665,0.00418439977878538,0.00781783817211024
"YDR503C",0.84528567286874,5.08914523219103,0.00419576326787246,0.00783659446212164
"YPR191W",0.29179256142925,7.33347892723372,0.00419769756032875,0.00783773318537873
"YLR080W",0.612278973468768,5.19254972569844,0.00420951351138233,0.00785731591383257
"YOL022C",0.439625774274445,6.13828784474842,0.00421317813454795,0.00786167613438039
"YPL208W",0.544310192498113,5.45334759224378,0.00421710583998735,0.00786652435536101
"YNL065W",0.793702651751797,4.75192906222338,0.00422824132729013,0.00788481056841339
"YLR275W",1.09559392751911,3.90306203856906,0.00423220681905812,0.00788971888732417
"YIL083C",0.486015963832843,6.09200452759685,0.00426340366825822,0.0079428782112698
"YHR039C",0.246344506154063,7.77986374692744,0.00426340733462783,0.0079428782112698
"YOR292C",0.49051827543227,5.8247265395689,0.00427404062619876,0.00796018205389301
"YNL104C",0.156105016536759,9.21189968273615,0.00427863203952062,0.00796622585835227
"YNR010W",1.01384452792766,4.02625177275549,0.00428629081898496,0.00797797507893488
"YJR090C",0.455082793935107,6.58007921334951,0.00429605020071265,0.00799362548352728
"YGR141W",0.387844990792267,6.48136134782244,0.00430464042962226,0.00800709129898614
"YIL034C",0.324467326640302,7.3238265668094,0.00432236091593021,0.00803752656805752
"YHR186C",0.42956764211168,6.2682081213535,0.00433992787969608,0.00806559093668005
"YOR078W",0.668604168276374,5.38854536297235,0.00434017940550773,0.00806559093668005
"YMR152W",0.361050208630695,6.76789328685565,0.00438158256492223,0.00813909924388477
"YLR353W",0.503015239008836,5.83205163701492,0.00438248608940626,0.00813909924388477
"YKL184W",0.347480075091948,6.9546095929137,0.00439175925058835,0.00815376199740549
"YCL032W",0.479643751606921,6.35865506010698,0.00439520215540227,0.0081575944647162
