"","logFC","logCPM","PValue","FDR"
"YLR143W",0.602957991943719,5.36633013865322,0.0021459997932779,0.00412402753388286
"YDR473C",0.682598149664751,5.21380496588516,0.00215261365446367,0.00413539447839661
"YOL097W-A",3.24358880074976,2.09547452477241,0.00215413254231324,0.00413696924792842
"YHR156C",1.14405279914851,3.85745295637533,0.00217033448252341,0.00416673235986082
"YPL125W",0.572097843351989,6.00465349541106,0.00218817075016906,0.00419961282152135
"YGL104C",0.534458628817281,5.5287088181873,0.00219131503795289,0.00420428374823841
"YJL102W",0.730571179415314,5.02638582308582,0.00221406864200124,0.00424656212470707
"YOR210W",0.518486996701987,5.80666318965146,0.00222759563749203,0.00427088359058393
"YMR112C",0.747134554461105,4.74997147122309,0.00222819294306787,0.00427088359058393
"YHR039C",0.255779444864783,7.75074028644686,0.00223921496488245,0.00429062012539167
"YDR039C",-0.926634799331627,6.53239585945292,0.00224050779458631,0.00429170754955235
"YML015C",0.54150325398738,5.75230689982698,0.00224524965591011,0.00429905059269943
"YLR292C",0.461630768432161,5.97913741296414,0.00224579438601216,0.00429905059269943
"YER061C",-0.473593385763919,5.66588430834722,0.00224883234384211,0.00430347379641454
"YAL043C",0.355887581071289,6.73571737452807,0.00225597451521495,0.00431574562125019
"YDR331W",0.476148041022852,5.76645891984005,0.00225700532253988,0.00431632207287281
"YBR233W-A",0.944270701992851,4.17925500322138,0.00226375421775627,0.00432782995362322
"YPR169W",0.341747424337699,6.81726280441388,0.00226993441673228,0.00433824352190082
"YBL090W",0.704237719718358,4.98590302533417,0.00229881767072888,0.00439202588237093
"YCR099C",1.29392816472511,3.62009448368399,0.00231411918832397,0.00441983319474271
"YNR022C",0.556804524836499,5.36655423691547,0.00231526137652255,0.00442058779118552
"YIL161W",0.773287293214631,4.68619640036917,0.00232373651933304,0.00443533838222374
"YMR015C",-0.639250581815861,5.54746067846129,0.00233427712300605,0.0044540205536365
"YDL028C",0.543956018326478,5.57626727133126,0.00234484439399648,0.0044725987598751
"YLR026C",0.435484725583549,6.21294761928072,0.00234552542705635,0.0044725987598751
"YPL001W",0.942366723330516,4.65653863131083,0.00234898543859018,0.00447775349231253
"YHR111W",0.478937401409144,5.99076833729592,0.00235040956346224,0.00447902524541258
"YDR380W",0.550998666199818,5.90596481211209,0.00235286984346588,0.00448186707050935
"YNL260C",1.02767462106895,4.14790234716212,0.00235341574920949,0.00448186707050935
"YHR043C",0.314422721166134,7.15926224511407,0.00235881313155306,0.00449070054678233
"YPL196W",0.419185472450679,6.33560660733315,0.00238480798538346,0.00453872912496428
"YPL264C",0.998405425174323,4.12676197000235,0.00238803296402707,0.00454327858170765
"YOR182C",0.194418776373842,8.35844324334277,0.00238873409966072,0.00454327858170765
"YGL122C",0.201664086205742,8.18866284284448,0.00239355643890595,0.00455098761214863
"YDR416W",0.59101465868232,5.29229714832995,0.00240359404386445,0.00456860454787856
"YBR246W",0.418005511643206,6.42917010998092,0.00240655755940105,0.00457276849035838
"YNR010W",1.03234617698059,3.89569283148044,0.0024089807354007,0.00457590337443529
"YJL079C",-0.224804313727225,7.85755697820717,0.00241180343985894,0.00457979491452034
"YAL023C",0.165879609224625,8.76938732568425,0.00241273233650249,0.00458008894292115
"YER085C",4.72612276124785,1.63629106618041,0.0024151507796562,0.00458320948147073
"YOR074C",0.553346320460855,5.69949893963403,0.00242501857625564,0.00460046005633365
"YIL129C",0.339103288607504,7.02697350236114,0.0024306005169411,0.00460957155728862
"YGL050W",0.718008945509739,5.23855128455581,0.00243177321965403,0.0046103178919234
"YBR125C",0.483894994412753,6.14327107845103,0.00245301592224553,0.00464910160535772
"YLR199C",0.632434092421532,5.23393173747321,0.00246105346204858,0.00466284128560404
"YER183C",0.544216101553727,5.60332768194995,0.00248536789630103,0.00470740135800678
"YGR256W",1.1870193071097,4.35306359111698,0.00248819804796864,0.00471125371194574
"YCL014W",0.623978193692501,5.1733531895443,0.00249241918532951,0.00471719191595028
"YGL083W",0.592984960389669,5.66305028417255,0.00249292870055375,0.00471719191595028
"YOL117W",0.708916470120918,4.85038917829794,0.00249417032700615,0.00471803255271591
"YDL219W",0.978174990482129,4.28817095736056,0.00249562676998398,0.00471927887439924
"YLR233C",0.778528047683091,4.54162805590517,0.00249764420875889,0.00472158491476881
"YPL245W",-0.457707897823623,5.69867422650377,0.00250449131364384,0.00473301664095516
"YNL290W",0.335830950967199,6.9748139732986,0.00250881219121735,0.00473966849790327
"YCR071C",0.614757792493191,5.11004738706733,0.00252836214526117,0.00477350454482437
"YMR012W",-0.204238183704776,8.04118254326342,0.00252899768754493,0.00477350454482437
"YOL077W-A",0.61018325871307,5.12618022298339,0.00252914259726625,0.00477350454482437
"YDR107C",0.505951133532281,5.60352457191253,0.00253008381881205,0.0047737582767573
"YHL007C",0.331503699407245,6.9719006434445,0.00253776586782232,0.00478672637548761
"YJL029C",0.502551442548882,5.96701553055497,0.00253958780231675,0.00478863640099051
"YHR100C",0.958973743504103,4.18947517656256,0.00254077795214936,0.00478935429846058
"YCL038C",0.409768879554282,6.35171044788891,0.00258649251984451,0.00487397332481527
"YIL044C",0.443818351421844,6.0342503482429,0.00260601414628817,0.00490919633988765
"YOR274W",0.563286236676775,5.306613733193,0.00260719439196408,0.00490985652999729
"YMR277W",0.436802837151301,6.53699460029146,0.0026184659943667,0.004929514250292
"YJL069C",-0.669834672086611,4.80908783355688,0.00263185104511538,0.00495313697008515
"YLR086W",0.486878075380214,6.12735719269649,0.00263334773417317,0.00495437791513598
"YFL031W",-0.225406840905199,7.84124546121066,0.0026444986393953,0.00497377573086523
"YNR012W",0.835859469453747,4.41615555254027,0.00265599731842748,0.00499381510426927
"YFL042C",0.288141128194056,7.34473087619859,0.00265864553091228,0.00499720635527572
"YLR157W-E",1.99116683534102,2.75119350122148,0.00266837951520927,0.00501390968291307
"YGR239C",0.811055658905327,4.43357537637622,0.00267246404148851,0.00501999039158333
"YPL130W",2.54466812999544,2.22099171189915,0.00267711129300887,0.00502712393549142
"YLR242C",0.947700077024047,4.30717481460343,0.00268502652111868,0.0050403876667066
"YDR370C",0.661028739579311,5.08265080750159,0.00269178557179754,0.00505147327254236
"YML118W",0.749253094423729,4.61198848365672,0.00270356771235909,0.00507197531833505
"YDL183C",1.08182912034528,4.0386262669703,0.00270935273533495,0.00508121715847128
"YDL230W",0.445521748914325,6.33078454269706,0.00271653792836792,0.00509307823895849
"YLL025W",1.48828321895354,3.29837815336252,0.00271955375806956,0.00509711738565017
"YMR247C",0.485305553950377,5.71416810300401,0.00273291462012866,0.00512053698774581
"YLR226W",1.03401110552759,4.0042613893735,0.00275144996137122,0.00515363387826322
"YEL068C",0.729303014587507,4.62720567252485,0.00278056204808432,0.00520651444256802
"YMR170C",0.512835768804985,5.56862136787095,0.00278292157991774,0.00520928408363596
"YOR188W",0.563429122446058,5.52049228156945,0.00279739076417986,0.00523471257168001
"YAL055W",0.585212867243096,5.80627038514258,0.00281395978805815,0.00526405313497947
"YGL184C",-0.705227144131532,4.61625593330119,0.00281579289267979,0.00526569114096906
"YLR164W",0.9548029241171,4.756335440484,0.00281661525454911,0.00526569114096906
"YGR102C",0.703953400515896,4.98589908520065,0.00283211466070612,0.00529299508761785
"YNL140C",0.710701733593178,5.23365243082131,0.00285763187801902,0.00533899836508953
"YKL116C",0.521921591401722,5.67806271080996,0.00286353925655064,0.00534834652178351
"YPL133C",0.647874169641106,5.09365380357622,0.00286594209267335,0.00534951415890411
"YPL031C",0.347464839203545,6.87689065866193,0.00286597260160994,0.00534951415890411
"YDL130W-A",0.46280082769635,5.81364281171541,0.00286801472056377,0.00535163768576974
"YOL001W",0.693645394909876,5.04356317484543,0.00287481859070098,0.00536264237111529
"YGR240C",0.100737660013473,10.1903572868582,0.00288530989667682,0.0053805164382719
"YKL006C-A",0.904647655038075,4.31662914251219,0.00291972282517041,0.00544297415139676
"YLR205C",0.669904469261583,4.9623136816474,0.00292106369112866,0.00544375869619158
"YPR003C",0.496100422412035,6.00229050104944,0.00297588719169267,0.00554418278124859
"YHL016C",0.73821322663889,4.60437507994929,0.00298232451425426,0.00555442686523212
"YEL032W",0.406552585996466,6.76956326834438,0.00298364008459847,0.00555512850238173
"YGL071W",0.426272179163896,6.19031178481707,0.00298779315842057,0.00556111107844433
"YIR014W",1.20626838491756,3.55819099029765,0.00300365304688345,0.00558887266616647
"YMR146C",0.155205612923859,9.19828576808306,0.00300976993340343,0.0055984937742685
"YEL003W",0.638595563426363,5.18356369799907,0.00302100932973697,0.00561763425645936
"YDR288W",0.749187608420597,4.61199128182836,0.00304264530474998,0.00565608930826441
"YPL208W",0.527039825025328,5.46694703955337,0.00305011134731453,0.00566818745039576
"YGR094W",0.122355926567495,9.49431861701198,0.00305928842441284,0.00568345670557324
"YBL107C",0.597352222465837,5.47082495252289,0.00306135636401449,0.00568551337284172
"YMR097C",0.735175116317987,5.09336584018962,0.0030656017315332,0.00569161137291557
"YNR013C",0.242757810713219,7.64002580799344,0.00306931014267189,0.00569670894422509
"YGR028W",0.443423942857022,6.09813559742529,0.00309275690362139,0.00573842665372461
"YDR524C",0.487479930223043,5.79686188637387,0.00310436594394336,0.00575816090605418
"YBR247C",-0.796519192880209,4.22360204192988,0.00311317949114218,0.00577269916925361
"YMR025W",1.33119667996699,3.39032143551215,0.00311638110417291,0.00577682549918269
"YDR301W",0.389227325991679,6.26989162667329,0.00314559141712719,0.00582914638745431
"YHR010W",-0.129002639472279,10.1855319629935,0.00314943540886779,0.00583444249037906
"YEL043W",0.339969622750742,7.08011090597544,0.00315731857315221,0.00584721564862023
"YML036W",0.978605051506752,4.40712289183426,0.003181475364695,0.00589010942831674
"YNL164C",0.878175722862153,4.29783806133258,0.00319925186896549,0.00592113981767989
"YBR090C",0.961220052226976,4.0043602706341,0.00320023747455472,0.00592113981767989
"YNR009W",0.590390408090836,5.13156534745347,0.00322166531766128,0.00595892268977862
"YGR141W",0.369759677583699,6.43181666301882,0.00323023766406822,0.00597291133071614
"YIL147C",0.378789802690309,6.75107466657661,0.00324007150322921,0.00598922308172672
"YPR094W",0.922924785421496,4.44193443624894,0.00324735160651301,0.00600080557643268
"YOR223W",0.386228147308444,6.29855900730709,0.00324944471524235,0.00600279874495441
"YIL007C",0.509193607734447,5.74211671615767,0.00325499234385815,0.00601117031791781
"YOR233W",0.523625141911446,5.64122309428339,0.00326045400929025,0.0060193779634853
"YPR055W",0.498751946593797,5.73523171773384,0.00326864044483167,0.00603260933002776
"YOR155C",0.336619743599298,7.03411710577688,0.00327893384877698,0.00604971985756577
"YGR220C",0.391373385730385,6.17520552541183,0.00328162675996111,0.0060528009783946
"YPL018W",-0.940111450841151,4.11993236364236,0.00329825692167698,0.00608157874900676
"YGL134W",0.606499392003678,5.46232562298042,0.00333263534289551,0.00614305399498839
"YOL054W",0.473253093589225,5.68195596911187,0.00333442329496644,0.00614443557655449
"YKR001C",0.211868542034693,7.93291366545218,0.00333662734561214,0.00614658281568712
"YOR205C",0.665178090410359,4.77084260834386,0.0033409701983083,0.00615266749560853
"YNL326C",0.616206393662621,5.07177972404345,0.00334745543071397,0.00616269252754653
"YHR070W",-0.49154622836134,5.55458893272826,0.00336780597597967,0.00619732538992857
"YPR108W",0.268062770125852,7.71915361316888,0.00336836208450402,0.00619732538992857
"YLR227C",0.652409791315816,4.88249974955248,0.00337016708368698,0.00619871887913456
"YKL126W",0.206959684340803,8.0085250494964,0.00337732420280551,0.00620849823986951
"YJR090C",0.440605353954965,6.55293079932567,0.00337758253069798,0.00620849823986951
"YHR154W",0.704241740111122,5.07147944198747,0.00342194926861078,0.00628809746036336
"YNL236W",0.410101688936135,6.04863960032371,0.00343060153511768,0.00630203951670019
"YER173W",0.60664571995233,5.23405010343524,0.0034358889239355,0.00630979353287596
"YPL216W",0.798785632096975,4.93780524092387,0.00346555766709003,0.00636230366620283
"YIL089W",1.36525651371568,3.31731015375689,0.00350492985182195,0.00643258992966207
"YPL193W",0.56343788931196,5.37101995168441,0.00353767745498632,0.00648934184604007
"YBL063W",0.612810034646397,5.04947284834052,0.00353804576564564,0.00648934184604007
"YDR339C",0.526800342462542,5.56459105924311,0.00355693943140573,0.00652197416040523
"YCR086W",0.895243154075447,4.22988364438229,0.00356829375769311,0.00654049526127705
"YOR010C",0.891743955977298,4.77021306977043,0.00356925117435586,0.00654049526127705
"YDL139C",0.637393169925412,4.89512427376661,0.0035720029265038,0.00654351124338173
"YNL241C",0.133354048281517,9.18149543957841,0.00357914965109187,0.00655457396642234
"YDR311W",0.555529756154313,5.90901672473704,0.00359843498407609,0.00658785266113187
"YCL032W",0.460655674388129,6.3783001455193,0.00360085693265608,0.00659024759372905
"YDR286C",0.900907647843322,4.38959738433406,0.00362776149670299,0.00663743499566839
"YBR288C",0.523367857377555,5.54880165499302,0.00363078762154255,0.00664091819371477
"YLL031C",0.427562344939972,6.35610042121949,0.00364106133054714,0.0066558107417203
"YGR129W",1.09584837052247,3.88303309544876,0.00364117954553805,0.0066558107417203
"YDR522C",1.53536415971713,3.09503112071818,0.0036483020587053,0.00666677062426165
"YML110C",0.268634221126898,7.35643369730697,0.00365415688995476,0.00667540794006246
"YCL047C",0.709296437142478,4.75008459843958,0.00366498010500317,0.00669311335842708
"YGR005C",0.354996278035548,7.27931038550223,0.00367093175919551,0.00670191398307924
"YGL106W",0.21050062028295,7.92302475156063,0.00368749166435945,0.00673007038186763
"YGL227W",0.316210489376468,7.12769262434262,0.00369182191659627,0.00673543912142466
"YER172C",0.39550145336811,6.41421471903198,0.00369270990534081,0.00673543912142466
"YMR125W",0.464910771191713,6.65756212355941,0.00370385627742527,0.00675368801033137
"YGL066W",0.42212924494487,6.36747708916153,0.00370864915380593,0.00675954083149473
"YBR185C",0.563294675054114,5.30660128182371,0.00370935086697032,0.00675954083149473
"YKR043C",-0.23428914849831,8.19399188372334,0.00371881541727118,0.0067747016083724
"YOR241W",0.428007357286045,6.45690828849664,0.0037317250346002,0.00679612712518602
"YFR032C",2.02709069340884,2.54278201637219,0.00374946175055477,0.00682632774708695
"YJL030W",0.51769392994315,5.54484650081263,0.00375469890740552,0.0068337599000672
"YLR080W",0.578204154361915,5.17866952728863,0.00375658526522759,0.00683509071782031
"YOL022C",0.421206410881898,6.10100446410762,0.00376739137124757,0.00685264517174051
"YHL013C",0.612827677132448,5.04947478452754,0.00377783306639811,0.00686952619971654
"YBL058W",0.198434468969383,8.11366292207506,0.00377903377219887,0.00686959841170529
"YBR080C",0.310691268674764,7.15277798672656,0.00380299825731043,0.00691103829499565
"YLR395C",0.445088587534018,5.92823608933697,0.00381274421438088,0.00692662189637447
"YIR003W",0.302993487683299,7.28261112548235,0.00382193747428998,0.00694119215327619
"YDL175C",0.609660997046172,5.37080401063614,0.00382333096227745,0.00694159229941566
"YJR100C",0.586718986641694,5.53652746021894,0.00382622257524507,0.00694471134286045
"YDL141W",0.437165111908752,6.11165759553456,0.00384679393796752,0.00697990792117565
"YHR164C",0.51228608044096,5.69618293726212,0.00384838546261034,0.00698065505280974
"YLR037C",0.879552464240579,4.25941984514782,0.00386646810170747,0.00701130608575027
"YGR162W",-0.218488478984075,7.90601923998932,0.00387277529886091,0.0070205917412255
"YPR147C",0.530141020786924,5.69605529752226,0.00387963329836313,0.00703086990089269
"YDL059C",0.669897769025591,4.96231216651666,0.00388111271866422,0.00703139741467733
"YIL133C",0.1275499952638,9.2826692452698,0.00388335557869983,0.00703330730308138
"YBR238C",-0.580442246300052,4.88052914933267,0.00390893473318552,0.00707746842602777
"YOR180C",0.823749043884397,4.47604007002105,0.00391869643947009,0.00709297241735837
"YPR162C",0.791491798744071,4.6118785486807,0.00392464552865974,0.0071015680712782
"YAL032C",0.474977254465479,6.26435441768157,0.00392643371495159,0.00710263170020439
"YLR396C",0.527340142066755,5.36215170873141,0.00394503118080525,0.00713409214450632
"YKR015C",0.757071370138713,4.55761310167751,0.00394969006843506,0.00713990432421467
"YHR157W",2.47880989103059,2.18039330147965,0.0039506585697953,0.00713990432421467
"YJL201W",0.502374643352461,5.52079048326813,0.00395543164754299,0.00714634780412575
"YHL030W",0.290691221753314,7.09038086948451,0.00397370894430488,0.00717717821228692
"YDR183W",0.743623602777368,4.51749707173183,0.0039890516973105,0.00720269114830217
"YGR188C",1.1329087879313,3.72272100831219,0.00400806345719465,0.00723481131062256
"YLR371W",0.323084120109132,6.83061542390139,0.00403366142485216,0.00727879678281496
"YPL162C",0.570835481486611,5.1369502774723,0.00403494180898464,0.007278887403586
"YKL130C",0.593922935615891,5.15265779678504,0.00405000859690874,0.00730333850229742
"YBR198C",0.267787477290397,7.40001361276602,0.00405096450304886,0.00730333850229742
"YFL017W-A",0.73620930093901,4.57339473166176,0.00405943599549876,0.00731638220693457
"YOR094W",0.823161030819071,4.37184404674985,0.00406574285488859,0.00732551780523015
"YHR117W",0.382046618005355,6.26513327130652,0.00407749194154744,0.00734445047736262
"YDR295C",0.714658330184381,5.36137197566227,0.0040831417873782,0.00735238890928692
"YOR362C",0.166103492429868,8.7257788460314,0.00409332293080661,0.00736847939810851
"YJL054W",0.371467553554596,6.71270288648551,0.00409908239687856,0.00737660296299587
"YER031C",0.241703915378547,7.83228005364741,0.00410710043640699,0.00738878482280941
"YKL021C",0.391046276931166,6.21585399113302,0.00412254706207448,0.00741431944264277
"YJL042W",0.235871212845142,7.66874448289577,0.00415843156983748,0.00747658450280411
"YDL095W",0.200677478634594,8.12300410341892,0.00416152430674102,0.00747987221232886
"YLR247C",0.389754348170729,6.19057826170183,0.00416332224293557,0.00748083137304883
"YFL041W-A",1.27691309771984,3.44278289030453,0.0041653173828895,0.00748214418778299
"YKL128C",0.345008588916366,6.84498294278972,0.00417542562805271,0.00749645057686714
"YDR487C",0.19141525097107,8.19528825530485,0.00417581563315094,0.00749645057686714
"YGR006W",0.914763132838286,4.15855806462671,0.00418460033940387,0.00750994243501751
"YKL091C",0.415277407874622,6.47590165837872,0.00419297307098996,0.0075207926379688
"YIL079C",-0.75297487354406,4.24341976739457,0.0041931882563223,0.0075207926379688
"YOR150W",0.515379641603409,5.5567571838014,0.00419618311319465,0.00752388347902204
"YNL189W",0.290434509801465,7.27445986341397,0.00423501052902058,0.00759120184798993
"YEL031W",0.18333449254859,8.76148529711311,0.00424001229083073,0.00759786575555585
"YDL216C",0.605000722496642,5.30173114766535,0.00424644172360583,0.00760708316033173
"YKL028W",0.298489323731304,7.2537720043296,0.00426900971673748,0.00764519688073113
"YAL044W-A",0.656080519123938,5.26805765566937,0.00429804920577944,0.00769291603169503
"YGR093W",0.492703948039002,5.50039756594165,0.00429956369858497,0.00769291603169503
"YJR056C",0.811479949571461,4.46767033061146,0.00430044753952537,0.00769291603169503
"YOR381W",0.545820262670223,5.27816825208914,0.00430085621646901,0.00769291603169503
"YGL144C",0.702108745864217,4.86966204661816,0.0043036570722372,0.00769459931765891
"YGR066C",1.08852614192869,3.81840790699653,0.00430439813105476,0.00769459931765891
"YIR036C",0.271133420982209,7.22471794889809,0.00431277727889248,0.00770724951954299
"YBR103W",0.477398804601834,6.15639714103843,0.00431426001135751,0.00770757140314082
"YGR278W",0.68595718750034,5.03793067494472,0.00432109864672843,0.00771745870591372
"YLR032W",0.54405334042607,5.38901828423512,0.00432576626718792,0.00772346379087234
"YPR107C",0.605810451743021,5.00376958039919,0.00433790865369595,0.00774280709017163
"YBR013C",1.35673478651403,3.40799183577307,0.0043457095515971,0.00775439186272618
"YBR291C",0.586265722212564,5.14744154395491,0.00435043982171424,0.00776049213900607
"YLR177W",0.200138936810135,8.03372747935982,0.00437556591634405,0.00780296067721752
"YFL014W",-1.41538555264648,3.05314780023306,0.00439035081549744,0.00782696769367229
"YGL094C",0.397761409612524,6.32886887462462,0.00440733528504019,0.00785488038601892
"YDL217C",0.484425087141093,5.50866121591568,0.00442242038132741,0.007879392169923
"YJR082C",0.602131796369494,4.98034993161094,0.00443947606877806,0.00790739912671877
"YFR027W",0.793545930927758,4.67160577401224,0.00445318880122869,0.00792928491281117
"YDR332W",0.603442813965392,5.08285819420206,0.00445444364545958,0.00792928491281117
"YLR278C",0.325446551650311,6.87716520545297,0.0044578754309018,0.00793300719538225
"YDR192C",0.535604254003546,5.28778351962601,0.00447606748422452,0.00796298596035974
"YJR091C",0.239875837713083,7.57822708654679,0.00451492842424071,0.00802970588705509
"YLR051C",0.79171721869101,5.00316760734068,0.00452205169612789,0.00803995789843411
"YFR026C",1.10553090784155,3.63537646290066,0.00452456641682665,0.00804201246271052
"YLR223C",0.514010683531273,5.35313997017394,0.00453576166823951,0.00805949002731927
"YBR106W",0.114279397039685,9.5475620498178,0.00455188231022548,0.00808570628327955
"YLR422W",0.386965607331408,6.29144559941419,0.00455325870332927,0.00808572381380531
"YDL006W",0.464301342996671,5.62654762584422,0.00455916747720799,0.00809378756754866
"YKR003W",0.382623380045714,6.44027835391425,0.00457498540753385,0.00811739982569158
"YER084W",1.56870685646958,3.11668022403796,0.0045759269908949,0.00811739982569158
"YDR079C-A",1.05872614074339,3.96894696634598,0.0045765837110879,0.00811739982569158
"YBL061C",0.330736762682233,6.87077921923479,0.00466240700676101,0.00826714481840123
"YJL204C",0.769460230226374,5.00900928011864,0.00468011809656608,0.00829427954231125
"YML007C-A",4.60554458268211,1.57492998520072,0.00468051367107947,0.00829427954231125
"YJL213W",-0.48786046058844,5.39872140306294,0.00468948412901253,0.00830768790160693
"YOR181W",-0.251748252521058,7.91788106055702,0.0047066537535414,0.00833560917680469
"YJR031C",0.467841682840858,5.7142531357757,0.0047294080712342,0.0083734014235466
"YNL312W",0.409913230635536,6.40973013614601,0.00474700400416894,0.00840204088922153
"YKR086W",0.557390357414979,5.4583345731685,0.00476462646276485,0.00843071016153697
"YNR036C",-0.222406730756099,7.78762180575803,0.00476818441326869,0.00843448345988366
"YKL022C",0.453762686727567,5.69290271518813,0.00477107584217627,0.00843707583925792
"YNL255C",-0.162925684311834,8.49319460101079,0.00479079155951096,0.00846940951826303
"YPR161C",0.399840506813581,6.0598972654839,0.00480093559402694,0.00848480761943173
"YBR060C",0.464273078735705,5.58834077930319,0.00480701460263382,0.00849301445320522
"YOR096W",0.113169331289905,9.62274002880114,0.00483147067165604,0.00853367521319068
"YHR134W",0.563077891343465,5.13166421579221,0.00484805401125664,0.00856041049973308
"YGR058W",0.735580637890019,4.714965752201,0.00485527138276243,0.00856838189806321
"YGL226W",0.577910441938673,5.21421170700218,0.00485546467875713,0.00856838189806321
"YMR180C",0.629659215057181,5.21404236008179,0.00485836763504825,0.00857094850822317
"YDR265W",0.529455875379377,5.31611922873094,0.00486308501614307,0.00857671357392505
"YOR298W",1.21024942045689,3.70842040966417,0.00487906940328095,0.00860234018450936
"YER023W",0.159678824508947,8.62199949242513,0.00495481684887709,0.0087332890362841
"YKR064W",0.55622602405297,5.26848950342075,0.00500279036379824,0.00881522054276181
"YHR121W",0.361160849722661,6.45328271888325,0.00500485846686499,0.00881623922251864
"YGL013C",0.443230276257434,5.80044656704122,0.00502684955264256,0.00885234190565061
"YBL034C",0.733212026029837,4.81766049398133,0.00502834972412659,0.00885234909778549
"YDR009W",0.811308764786293,4.46765930796413,0.00503505602310766,0.00886151888421416
"YAL034W-A",0.809755533868039,4.32613182662357,0.00506531333118743,0.00891211982772406
"YOL043C",0.484954177044708,5.61507973539105,0.00511344179130322,0.00899412457762817
"YNL295W",0.499424517347813,5.38920066465311,0.00512340444645641,0.00900897001773628
"YPL117C",0.321174998044187,6.77230534075908,0.00514133965844482,0.00903782137819904
"YMR113W",0.529219036908247,5.55274508897722,0.00514649587371411,0.00904419842137404
"YMR283C",0.6585413030326,4.79118518937575,0.00517677493251403,0.00909470821724629
"YGL136C",0.747333470342685,4.74996109061424,0.00518694985569033,0.0091098789837102
"YLR342W-A",1.90753167620788,2.69469281219104,0.00519912680496571,0.00912855587684929
"YNL288W",0.333687083099388,6.86274816037986,0.00520504109204325,0.0091362290541738
"YNL172W",0.487528729284598,5.56482429047021,0.00522412634002693,0.00916700935763325
"YBL098W",0.714967049492378,4.70074758743006,0.00524159764560251,0.00919494019241923
"YGL210W",0.442386218766373,5.94646795172893,0.00524792412928346,0.00920330974302616
"YOL164W",0.377513742013157,6.14932668273812,0.00525130121253646,0.00920650348876392
"YBR114W",0.371664365479675,6.21098319354201,0.00526479033180892,0.00922741836294827
"YLR134W",0.541442432626289,5.2243736349492,0.00526652849457133,0.00922773144873514
"YDR404C",0.410612881018095,6.37432274857855,0.00526970328679095,0.00923056078979931
"YJL035C",0.528600146784611,5.28303283506215,0.00528727580936291,0.00925860046285894
"YOL002C",-0.339250945944543,6.49435670446475,0.00529106539917504,0.00926044123912767
"YBR049C",0.405341079503707,6.12533683661287,0.00529145712852639,0.00926044123912767
"YBR025C",-0.138579151730471,8.99798953748221,0.00530400034467675,0.00927746607512592
"YLR394W",0.551529522676645,5.73488391624776,0.00530432106340223,0.00927746607512592
"YHR102W",0.364439154334061,6.2916556096664,0.00531489110971233,0.00929320647049877
"YBL045C",0.214280169159375,7.88177242453797,0.0053705506069495,0.00938775419241365
"YOR039W",0.362448749819266,6.35668304085258,0.00539746185176367,0.00943200879411861
"YOR071C",0.450084892279234,5.67845947337591,0.00541708650894483,0.0094635077866627
"YGR010W",0.388854803757996,6.07940261186339,0.00543800321559394,0.00949724469500275
"YDR164C",0.523813140073723,5.96092681761565,0.00544752762607372,0.00951107139671827
"YEL017C-A",0.281097436161103,7.34373106159318,0.00545067237085426,0.00951375469567689
"YNR065C",0.398047812460334,6.18799560915595,0.0054549815171973,0.00951846819146459
"YKR063C",0.684871925587875,5.09898357508809,0.00549584958239765,0.00958610568864243
"YBR063C",0.91215762432441,4.19972983833017,0.00549698438424265,0.00958610568864243
"YLR410W-A",1.43401835158339,3.25996088756964,0.00551360207678586,0.00961225205902826
"YPL211W",-0.350811520891428,6.4130173662129,0.00554184329234577,0.00965864116665976
"YER176W",0.324692689201609,6.70970667766755,0.00557148368586749,0.00970521098539067
"YIL039W",0.311205710085775,7.14102546395581,0.00557266872795059,0.00970521098539067
"YML006C",0.470138635729821,6.04258395937605,0.00557348435497,0.00970521098539067
"YDR115W",0.456943930914659,5.63410224378334,0.00558895337190279,0.00972928423111174
"YGR104C",0.884114280286877,4.76338259641468,0.00560573696359734,0.00975563106282514
"YHR001W",0.455916764515503,5.75284954539866,0.00563820435649762,0.00980924880252762
"YBR034C",-0.31690168214316,6.68511805472767,0.00568059317902738,0.0098800910759274
"YDR182W-A",3.09521841480649,2.00535398262752,0.00568917043252223,0.00989210151314547
"YMR202W",0.173096393064164,8.8874246924454,0.00572701194821096,0.00995497347166987
"YDR173C",0.603326436637229,4.93841807798368,0.00575787675145502,0.0100056847983434
"YOR158W",0.455360436040236,5.8941258958758,0.00576035904242148,0.0100070594404016
"YLR398C",0.332419496804784,6.72022852178179,0.00576367856227268,0.0100098873064184
"YBR095C",0.466210253002952,5.53711187305274,0.00577628930489743,0.0100288450167483
"YGR171C",0.668846526562879,4.72223360186394,0.0058048000655299,0.0100753892601175
"YBR201W",0.586455868167008,5.37094797378141,0.00582235032705258,0.01010288764961
"YFL020C",1.39159629585894,3.33589232473422,0.0058730414242488,0.0101878587239168
"YER051W",0.751705864123359,4.83075976308704,0.00588524080605055,0.0102060286780191
"YMR210W",0.37351745733978,6.27485553279301,0.00593113802192981,0.0102826087535185
"YDL086W",0.258725409605543,7.59336653101029,0.00604758487257762,0.0104814176013596
"YJL222W",-0.894237619165702,5.40094463359259,0.00608827198237979,0.0105482130796091
"YER075C",0.655039915109057,4.68650379806699,0.00608969002534135,0.0105482130796091
"YLR072W",0.304554885576359,6.95892122489974,0.00609982298094559,0.010562672688983
"YMR123W",0.407663476906648,5.95273856288957,0.00610792208542142,0.0105705868059128
