"","logFC","logCPM","PValue","FDR"
"lcl|AE014297.3_gene_3762",-0.00115817061708917,6.41433787904654,1,1
"lcl|AE014297.3_gene_3741",0.001153580319281,6.06416409965259,1,1
"lcl|AE014134.6_gene_1018",0.0011530292416436,6.30727135336803,1,1
"lcl|AE014134.6_gene_2795",-0.00113244602003843,7.8532068236832,1,1
"lcl|NC_004354.4_gene_1172",0.00113112830583027,7.41329126619701,1,1
"lcl|AE014297.3_gene_1113",-0.00109104499503325,6.19161446943553,1,1
"lcl|AE014296.5_gene_861",-0.00108182301469845,6.19161446943553,1,1
"lcl|AE013599.5_gene_2147",-0.0010763957888772,6.19161446943553,1,1
"lcl|NC_004354.4_gene_323",0.00106257693625104,9.04510483209045,1,1
"lcl|AE014297.3_gene_3240",0.00104298773581033,6.99571549081307,1,1
"lcl|NC_004354.4_gene_1643",-0.00103137649687527,7.5133292706645,1,1
"lcl|AE014297.3_gene_4012",-0.00103010211459991,6.19186814638926,1,1
"lcl|AE013599.5_gene_1893",-0.00100764328758146,5.92849601050852,1,1
"lcl|AE014296.5_gene_3159",-0.00100695509514017,5.92849601050852,1,1
"lcl|AE013599.5_gene_1730",-0.00100641238873023,5.92849601050852,1,1
"lcl|AE014134.6_gene_1212",-0.000997307585767248,5.60648104328112,1,1
"lcl|AE014134.6_gene_2133",-0.000997162895469619,5.60648104328112,1,1
"lcl|AE014296.5_gene_3261",-0.000996947156493447,5.60648104328112,1,1
"lcl|AE014297.3_gene_163",-0.000996304309471787,5.60648104328112,1,1
"lcl|AE013599.5_gene_1637",-0.000995765379891437,5.60648104328112,1,1
"lcl|AE014297.3_gene_1220",-0.000995081793457231,5.60648104328112,1,1
"lcl|AE014297.3_gene_145",-0.000980575967861221,6.30651660806607,1,1
"lcl|AE014134.6_gene_2892",-0.000980543542293791,6.30651660806607,1,1
"lcl|NC_004354.4_gene_158",-0.000979792378303804,6.30651660806607,1,1
"lcl|AE014297.3_gene_4099",-0.000959502184725558,5.41287985190788,1,1
"lcl|AE014297.3_gene_2273",-0.000959467985387557,5.41287985190788,1,1
"lcl|AE014134.6_gene_2146",-0.000959436614910932,5.41287985190788,1,1
"lcl|AE014296.5_gene_3375",-0.000959433679403644,5.41287985190788,1,1
"lcl|AE014297.3_gene_1203",0.000958113925058722,7.604594439752,1,1
"lcl|NC_004354.4_gene_1902",-0.000956161500081184,7.0634659913795,1,1
"lcl|AE013599.5_gene_1390",-0.000954099797066364,5.92875387777958,1,1
"lcl|NC_004354.4_gene_559",-0.000953881428804851,5.92875387777958,1,1
"lcl|NC_004354.4_gene_920",-0.000953873019374613,5.92875387777958,1,1
"lcl|AE014296.5_gene_859",-0.000953872293529422,5.92875387777958,1,1
"lcl|AE014296.5_gene_2452",0.000951150742074313,8.71724596866312,1,1
"lcl|AE014297.3_gene_52",0.000951086079140761,7.51290917942977,1,1
"lcl|AE014297.3_gene_596",-0.000949979999970892,6.06541574692792,1,1
"lcl|AE013599.5_gene_1894",-0.000949353696812202,6.06541574692792,1,1
"lcl|AE013599.5_gene_780",-0.000948619827007117,6.06541574692792,1,1
"lcl|AE014134.6_gene_3480",-0.000947806001900956,6.06541574692792,1,1
"lcl|AE014297.3_gene_3925",-0.00094474718598583,7.55991474259439,1,1
"lcl|AE014297.3_gene_919",-0.000923629640182074,6.60730355713946,1,1
"lcl|NC_004354.4_gene_863",0.00091404650565343,6.60440695434866,1,1
"lcl|AE014296.5_gene_815",0.000913839107074937,6.60440695434866,1,1
"lcl|AE014296.5_gene_643",0.000913629409594574,6.60440695434866,1,1
"lcl|AE014134.6_gene_236",-0.00090857388566409,5.19135370828439,1,1
"lcl|AE014134.6_gene_1033",-0.00090857388566409,5.19135370828439,1,1
"lcl|AE014134.6_gene_1291",-0.00090857388566409,5.19135370828439,1,1
"lcl|AE014134.6_gene_1445",-0.00090857388566409,5.19135370828439,1,1
"lcl|AE014134.6_gene_1639",-0.00090857388566409,5.19135370828439,1,1
"lcl|AE014134.6_gene_1712",-0.00090857388566409,5.19135370828439,1,1
"lcl|AE014134.6_gene_2365",-0.00090857388566409,5.19135370828439,1,1
"lcl|AE014134.6_gene_2852",-0.00090857388566409,5.19135370828439,1,1
"lcl|AE013599.5_gene_398",-0.00090857388566409,5.19135370828439,1,1
"lcl|AE013599.5_gene_667",-0.00090857388566409,5.19135370828439,1,1
"lcl|AE013599.5_gene_2263",-0.00090857388566409,5.19135370828439,1,1
"lcl|AE013599.5_gene_2829",-0.00090857388566409,5.19135370828439,1,1
"lcl|AE013599.5_gene_2849",-0.00090857388566409,5.19135370828439,1,1
"lcl|AE014296.5_gene_104",-0.00090857388566409,5.19135370828439,1,1
"lcl|AE014296.5_gene_885",-0.00090857388566409,5.19135370828439,1,1
"lcl|AE014297.3_gene_278",-0.00090857388566409,5.19135370828439,1,1
"lcl|AE014297.3_gene_762",-0.00090857388566409,5.19135370828439,1,1
"lcl|AE014297.3_gene_1114",-0.00090857388566409,5.19135370828439,1,1
"lcl|AE014297.3_gene_1921",-0.00090857388566409,5.19135370828439,1,1
"lcl|AE014297.3_gene_1942",-0.00090857388566409,5.19135370828439,1,1
"lcl|AE014297.3_gene_2165",-0.00090857388566409,5.19135370828439,1,1
"lcl|AE014297.3_gene_2196",-0.00090857388566409,5.19135370828439,1,1
"lcl|AE014297.3_gene_2443",-0.00090857388566409,5.19135370828439,1,1
"lcl|AE014297.3_gene_3122",-0.00090857388566409,5.19135370828439,1,1
"lcl|AE014297.3_gene_3205",-0.00090857388566409,5.19135370828439,1,1
"lcl|AE014297.3_gene_3226",-0.00090857388566409,5.19135370828439,1,1
"lcl|AE014297.3_gene_3776",-0.00090857388566409,5.19135370828439,1,1
"lcl|AE014135.4_gene_87",-0.00090857388566409,5.19135370828439,1,1
"lcl|AE014135.4_gene_103",-0.00090857388566409,5.19135370828439,1,1
"lcl|NC_004354.4_gene_476",-0.00090857388566409,5.19135370828439,1,1
"lcl|NC_004354.4_gene_1018",-0.00090857388566409,5.19135370828439,1,1
"lcl|NC_004354.4_gene_1986",-0.00090857388566409,5.19135370828439,1,1
"lcl|AE014296.5_gene_361",0.000880832465414204,6.41189404835901,1,1
"lcl|AE013599.5_gene_1710",0.000880238748914292,6.41189404835901,1,1
"lcl|AE014296.5_gene_2727",-0.000874483861922657,5.77581328478501,1,1
"lcl|AE014296.5_gene_272",-0.000872928616212235,5.77581328478501,1,1
"lcl|AE014134.6_gene_2558",-0.000841489312976579,8.15994982493892,1,1
"lcl|AE014297.3_gene_55",0.000821546139095473,6.06467510149229,1,1
"lcl|AE014134.6_gene_1580",-0.000821122344064428,6.06567141107423,1,1
"lcl|AE014134.6_gene_1115",-0.000820894191067359,6.06567141107423,1,1
"lcl|AE013599.5_gene_1316",-0.000818076769881791,6.06567141107423,1,1
"lcl|AE014296.5_gene_1843",0.000814698247901199,6.51234004536898,1,1
"lcl|AE014297.3_gene_2645",-0.00080606128537947,7.85506936068609,1,1
"lcl|AE014134.6_gene_3479",0.00078913662006117,6.51234004536898,1,1
"lcl|AE014296.5_gene_1348",-0.00075196030099946,5.41314412102982,1,1
"lcl|AE013599.5_gene_458",-0.000748729533680976,5.41314412102982,1,1
"lcl|NC_004354.4_gene_918",-0.000748507818451262,5.41314412102982,1,1
"lcl|AE014134.6_gene_2535",0.000748338352443014,6.99828872719178,1,1
"lcl|AE014296.5_gene_659",-0.000747344363885582,5.41314412102982,1,1
"lcl|AE014297.3_gene_257",-0.00074658457133817,5.41314412102982,1,1
"lcl|AE014134.6_gene_2827",-0.000745734931672547,5.41314412102982,1,1
"lcl|AE014296.5_gene_3061",-0.000744385233026731,5.41314412102982,1,1
"lcl|AE014296.5_gene_106",-0.000742653151384597,5.41314412102982,1,1
"lcl|AE013599.5_gene_2657",-0.000737889771427585,5.41314412102982,1,1
"lcl|AE014134.6_gene_185",-0.00072802966664192,5.60674324028933,1,1
"lcl|AE013599.5_gene_157",-0.000727542888176176,5.60674324028933,1,1
"lcl|AE014296.5_gene_290",-0.000727421443937634,5.60674324028933,1,1
"lcl|AE013599.5_gene_51",-0.000727264929303295,5.60674324028933,1,1
"lcl|AE014297.3_gene_2803",-0.000727012311725203,5.60674324028933,1,1
"lcl|AE014297.3_gene_1452",-0.00070168538455788,5.77607320157695,1,1
"lcl|NC_004354.4_gene_974",-0.00069692055062452,5.77607320157695,1,1
"lcl|AE014297.3_gene_1906",-0.000673285914762109,6.1906260187457,1,1
"lcl|AE014296.5_gene_1865",-0.000671885921282273,8.30552764821903,1,1
"lcl|AE014297.3_gene_1866",-0.000648050297753759,6.19037251748954,1,1
"lcl|NC_004354.4_gene_726",-0.000612208072540155,6.41286610657229,1,1
"lcl|AE014296.5_gene_3412",-0.000610392167315929,6.41286610657229,1,1
"lcl|AE014296.5_gene_1466",-0.000595974678186761,5.92749129029974,1,1
"lcl|AE014297.3_gene_3637",0.000584753146631563,6.92679652506258,1,1
"lcl|AE014296.5_gene_675",-0.000567961827839413,6.85474553099711,1,1
"lcl|NC_004354.4_gene_1254",-0.000564206624428631,7.46383617669164,1,1
"lcl|AE013599.5_gene_664",0.000555365304717913,5.92774900771264,1,1
"lcl|AE013599.5_gene_665",0.000545352297133102,5.92774900771264,1,1
"lcl|NC_004354.4_gene_896",-0.000544121123946834,9.10035430918354,1,1
"lcl|AE013599.5_gene_2100",0.000539643324212861,5.92774900771264,1,1
"lcl|NC_004354.4_gene_1425",-0.000517364985221974,5.41340843281856,1,1
"lcl|NC_004354.4_gene_600",-0.00051187483427351,5.41340843281856,1,1
"lcl|NC_004354.4_gene_431",-0.000506004783317426,5.41340843281856,1,1
"lcl|AE014297.3_gene_1975",-0.000499925503680665,5.41340843281856,1,1
"lcl|AE014297.3_gene_908",-0.000492834073967437,5.41340843281856,1,1
"lcl|NC_004354.4_gene_1492",0.000487550459755288,6.51380008526604,1,1
"lcl|AE014296.5_gene_415",-0.000482152301344335,5.41340843281856,1,1
"lcl|AE014134.6_gene_3482",-0.000470941786267811,5.41340843281856,1,1
"lcl|NC_004354.4_gene_1307",0.000465220148421495,7.51268803758787,1,1
"lcl|AE014134.6_gene_1982",-0.000458817962011831,5.41340843281856,1,1
"lcl|AE014134.6_gene_379",-0.000447244218448485,5.41340843281856,1,1
"lcl|AE014134.6_gene_3006",0.000423898683796413,5.60545951151628,1,1
"lcl|AE013599.5_gene_3351",0.000423700598478289,5.60545951151628,1,1
"lcl|AE013599.5_gene_8",-0.000423036353818201,6.6942040005591,1,1
"lcl|AE014296.5_gene_748",0.000416631765010363,5.60545951151628,1,1
"lcl|AE014297.3_gene_1388",0.000406522160108519,5.60545951151628,1,1
"lcl|AE014297.3_gene_272",-0.000401438709538666,6.41311556204017,1,1
"lcl|NC_004354.4_gene_210",0.000395726608636459,5.60545951151628,1,1
"lcl|AE014296.5_gene_2011",-0.000376035246707558,7.13075965584509,1,1
"lcl|AE014134.6_gene_2532",0.000375517160372957,6.06441958202771,1,1
"lcl|AE014296.5_gene_1401",0.00033515650139147,5.19162038145373,1,1
"lcl|AE014296.5_gene_3004",0.000333137448997015,5.19162038145373,1,1
"lcl|AE014296.5_gene_3068",0.000329331442596511,5.19162038145373,1,1
"lcl|AE014297.3_gene_473",0.000327707594900141,5.19162038145373,1,1
"lcl|AE014297.3_gene_862",0.000326087034834262,5.19162038145373,1,1
"lcl|NC_004354.4_gene_1026",0.000324552539160129,5.19162038145373,1,1
"lcl|NC_004354.4_gene_1826",0.000323291240990741,5.19162038145373,1,1
"lcl|AE014296.5_gene_891",-0.000322997888620725,5.92723361130402,1,1
"lcl|AE014297.3_gene_1255",-0.000322857685342097,5.92723361130402,1,1
"lcl|NC_004354.4_gene_2432",0.000322495490006451,5.19162038145373,1,1
"lcl|AE014134.6_gene_2375",-0.000318945857378444,5.92723361130402,1,1
"lcl|AE014134.6_gene_1541",-0.000302740774980247,6.30701973694436,1,1
"lcl|AE014297.3_gene_1880",-0.000268069698850025,6.51355246119091,1,1
"lcl|AE014296.5_gene_2585",-0.000252306654195956,8.99851209119844,1,1
"lcl|AE014296.5_gene_2188",-0.000237482779957881,6.85309064663857,1,1
"lcl|AE014297.3_gene_1157",-0.000237400358817972,6.85309064663857,1,1
"lcl|AE014297.3_gene_1158",-0.000237309460647838,6.85309064663857,1,1
"lcl|AE014297.3_gene_73",-0.000222983688543561,7.12915386945985,1,1
"lcl|NC_004354.4_gene_282",-0.000219749945077839,8.3877791233666,1,1
"lcl|NC_004354.4_gene_975",-0.000216994211182164,7.96448700260866,1,1
"lcl|AE014297.3_gene_3620",0.000215097184768505,6.69444775595709,1,1
"lcl|AE014296.5_gene_1534",-0.000136501683780142,6.30553642783354,1,1
"lcl|AE013599.5_gene_2160",-0.000120627335919715,6.19087955585144,1,1
"lcl|NC_004354.4_gene_294",0.000118864440204105,8.75478360973709,1,1
"lcl|AE013599.5_gene_2159",-0.000111798908726992,6.19087955585144,1,1
"lcl|AE013599.5_gene_1769",0.000101111519792474,6.51184521116799,1,1
"lcl|AE014297.3_gene_2547",9.929647368367e-05,6.51184521116799,1,1
"lcl|AE014134.6_gene_208",8.00616994159474e-05,8.75705542999151,1,1
"lcl|AE014297.3_gene_249",7.30776288964958e-05,6.30528505039119,1,1
"lcl|AE014297.3_gene_1193",3.86223278873473e-05,6.06592711234992,1,1
"lcl|AE014297.3_gene_1947",3.33813479914041e-05,6.06592711234992,1,1
"lcl|AE013599.5_gene_2411",2.79105985801843e-05,7.81625857605888,1,1
"lcl|AE013599.5_gene_1779",1.41099640929824e-07,7.46230004655487,1,1
"lcl|AE014134.6_gene_1",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_3",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_4",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_6",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_7",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_8",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_10",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_12",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_19",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_24",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_25",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_26",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_27",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_28",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_30",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_31",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_36",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_39",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_40",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_42",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_43",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_44",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_45",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_48",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_49",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_50",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_58",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_59",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_65",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_66",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_67",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_68",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_69",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_70",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_74",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_75",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_76",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_82",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_83",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_84",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_86",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_109",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_110",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_111",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_112",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_114",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_115",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_116",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_117",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_118",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_119",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_120",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_121",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_122",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_123",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_124",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_125",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_126",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_127",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_128",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_129",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_130",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_131",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_132",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_133",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_134",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_135",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_140",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_147",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_150",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_151",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_152",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_153",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_155",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_158",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_159",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_160",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_161",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_162",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_163",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_164",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_165",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_166",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_167",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_168",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_169",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_170",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_174",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_176",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_177",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_180",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_181",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_182",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_194",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_201",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_202",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_203",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_204",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_205",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_206",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_207",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_210",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_211",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_212",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_213",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_214",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_215",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_216",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_217",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_218",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_219",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_220",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_221",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_222",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_223",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_224",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_225",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_227",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_228",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_229",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_230",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_231",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_232",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_233",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_234",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_235",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_237",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_238",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_239",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_240",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_241",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_242",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_243",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_245",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_247",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_248",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_252",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_257",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_262",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_263",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_264",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_265",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_266",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_267",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_268",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_269",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_270",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_271",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_272",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_273",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_274",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_275",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_276",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_277",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_278",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_279",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_280",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_282",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_283",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_284",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_285",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_286",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_293",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_294",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_295",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_296",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_297",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_298",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_299",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_300",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_301",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_303",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_304",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_305",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_306",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_307",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_308",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_310",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_312",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_314",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_315",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_316",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_323",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_325",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_326",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_327",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_328",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_331",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_332",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_334",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_347",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_348",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_349",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_351",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_352",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_353",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_354",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_355",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_356",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_357",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_358",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_359",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_360",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_361",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_362",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_363",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_364",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_365",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_366",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_367",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_368",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_369",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_370",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_374",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_376",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_377",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_380",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_381",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_382",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_383",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_384",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_385",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_386",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_387",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_388",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_389",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_390",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_392",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_393",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_394",0,4.6062982543507,1,1
"lcl|AE014134.6_gene_397",0,4.6062982543507,1,1
